Pic P Amplitude,Pic Q Amplitude,Pic R Amplitude,Pic S Amplitude,Pic T Amplitude,Pic P Centre,Pic Q Centre,Pic R Centre,Pic S Centre,Pic T Centre,Pic P Ecart-type,Pic Q Ecart-type,Pic R Ecart-type,Pic S Ecart-type,Pic T Ecart-type
-2.0,-86.0,84.0,-24.0,-19.0,-2.680441438383952,-0.8934804794613171,-0.2017536566525555,0.08646585285109554,1.0087682832627776,-0.018060869436973846,-2.134464545651758,2.09894530661074,1.414910027603119,1.5790080935116522
4.0,0.0,100.0,0.0,9.0,-1.3918448465271236,-1.0737088816066382,0.11930098684518198,0.5169709429957887,1.4713788377572454,0.3334972387975116,0.09999999999999862,-0.5256394277815503,0.09999999999999862,0.41064413284745027
2.0,5.0,253.0,-82.0,-72.0,-2.689564933648816,-2.1471316697196428,-0.24861524596753748,1.3334817738258833,2.960781565613402,0.1694623300082091,-0.01737585809289914,0.13283116448503351,-0.3084345519864029,-0.5762881163464268
109.0,-7.0,114.0,-8.0,26.0,-1.6304468202174875,-0.9146408991463955,-0.03976699561506036,0.6760389254560315,1.391844846527123,0.6412757737117601,2.787957170503546,0.5323320425674737,3.138882052410703,0.2474969157628027
-11.0,-14.0,89.0,-8.0,120.0,-0.8358365775605869,-0.4899731661562061,0.3746853623547457,0.6629048718583967,1.4122755965678886,-0.06346639909320967,3.0897155008392203,0.39771402880915374,1.2607427744693411,0.23752440490465299
10.0,-57.0,121.0,0.0,8.0,-1.5509128289873662,-0.8351069079162738,-0.03976699561506036,0.6760389254560315,1.3123108552970022,0.6298451359930709,0.387612945228723,-0.4939555691667451,0.09999999999999862,0.37247418885986006
-3.0,-9.0,140.0,-31.0,34.0,-0.2593975585532857,0.08646585285109554,0.8358365775605869,1.4122755965678886,1.8734268117737294,0.0002378838365103119,0.25887213829858463,-0.7263962899862988,1.207990906049203,0.3334966657831857
123.0,-7.0,141.0,-137.0,-1.0,-1.8087957702486688,-1.4914631789769723,-0.6663984416705624,-0.158666295635848,0.6663984416705624,8.799204648062188,1.3989472873037472,0.17982050877403508,4.96343656911328,5.866561195392445e-07
-3.0,-47.0,-11.0,-11.0,38.0,-1.709980811447609,-0.8351069079162738,0.03976699561506081,0.6760389254560315,1.391844846527123,0.006515272189949357,0.1896680898540372,0.0030913787297122564,1.7533296029130965,-0.17164512420973804
161.0,-112.0,10.0,-9.0,71.0,-1.5575963576621663,-1.2407970984766412,-0.3431991974509856,-0.29039932092006504,2.34959450562598,1.898314089781954,1.981541216030527,0.9495682608420482,0.3746443044026139,0.6915957759946479
44.0,-125.0,10.0,-30.0,7.0,-1.715995987254929,-1.18799722194572,-0.5015988270437486,-0.0263999382654605,0.34319919745098604,1.017101696484366,0.47479814549320154,1.1637105109913561,-0.09550858912533808,0.2865153349608306
27.0,-131.0,151.0,-36.0,-2.0,-0.4323292642554759,0.1441097547518253,0.8358365775605869,1.4122755965678886,1.8157829098729996,1.5120986367725904,-3.820615112207977,-4.234856587949872,3.812896591995708,0.6876473633126127
-3.0,-6.0,-3.0,-11.0,-6.0,-2.4498658307810315,-0.7205487737591265,-0.4899731661562061,0.2017536566525555,0.8934804794613171,0.015402799180633024,0.3511761249181178,-1.4623718902484484e-15,0.4326077139052259,0.09880884375614304
135.0,-141.0,153.0,1.0,35.0,-0.3170414604540155,0.1441097547518253,0.8358365775605869,1.4699194984686192,1.7581390079722699,1.9175112587547813,1.8763821039002622,0.6721577588568892,5.559788740505667e-15,0.18734910885823408
-18.0,112.0,-11.0,-12.0,-149.0,-2.1076507675982157,-1.6304468202174875,-0.9146408991463955,0.03976699561506081,0.5965049342259099,0.9384849224771075,0.37742230436553004,0.691316735134697,-0.0019732039805987287,0.7808630215600076
-1.0,-163.0,136.0,-2.0,2.0,-0.6029319234162229,-0.158666295635848,0.6029319234162225,1.1741305877052763,1.6818627337399903,5.7406938281188286e-06,-4.453623652172858,6.773345677264961,0.10630389590423929,-0.321422512900136
58.0,57.0,179.0,-92.0,169.0,-0.6599984566365111,-0.13199969132730205,0.5543987035746696,0.8711979627601947,1.6103962341930869,0.7547163151177954,-0.45041189441180896,0.8858240887010482,1.3916063336154463,-0.015331435291679352
83.0,-2.0,134.0,-61.0,3.0,-0.2017536566525555,0.08646585285109554,0.8358365775605869,1.4122755965678886,1.93107071367446,0.1548648870979421,0.8430078246538657,-0.1435433882072643,-1.2785561525431335,0.8207252984016962
3.0,-164.0,133.0,-6.0,4.0,-0.7298649599249014,-0.158666295635848,0.6029319234162225,1.1741305877052763,1.8087957702486683,1.7807861987586677,4.006929019716505,-6.322588196203302,0.04065238000004592,-0.23676415243103024
0.0,-62.0,115.0,-138.0,131.0,-1.709980811447609,-0.8351069079162738,-0.03976699561506036,0.5965049342259099,1.5509128289873662,0.09999999999999862,-0.17515306755908133,0.8470698767147029,1.6003107006695214,-0.31781215975709065
8.0,-4.0,134.0,6.0,34.0,-0.18479956785822305,0.4487989505128276,1.1351973454147997,1.5047964811312458,1.7687958637858499,0.2832374957126319,0.341517358283389,-0.1643845567042148,0.057663125454729285,0.12673987216697152
-28.0,3.0,26.0,-14.0,-3.0,-2.276934125078841,-0.7205487737591265,-0.6629048718583967,0.31704146045401593,0.8934804794613171,-0.05116716389951462,-8.921682836948719e-15,0.09047863331270398,0.30066689187170537,0.07291544096559197
82.0,10.0,253.0,132.0,32.0,-1.8759150377550564,-1.6499011777845676,0.15820970197934203,1.8307122657609582,2.689564933648816,-0.45701140115745265,0.08103613814328087,-1.048343436697576,1.2698246765041774,0.07206005618160471
6.0,-5.0,148.0,-1.0,42.0,-2.334578026979571,-0.8358365775605869,-0.3170414604540155,0.2017536566525555,0.7205487737591265,0.7739288956382979,1.4155906954424808,0.5378641686449428,0.6967352344428821,0.11124785995102734
4.0,-4.0,149.0,-32.0,1.0,-0.6071985801055901,-0.0791998147963815,0.5015988270437486,1.0295975923529577,1.5047964811312458,0.28564181426592117,0.4057684742602761,-0.01736770128041476,0.4977500494101207,0.31997202421908977
52.0,-22.0,28.0,-11.0,-4.0,-2.3922219288803013,-0.7781926756598567,-0.5476170680569363,0.31704146045401593,0.7781926756598572,0.14291682918349946,0.36704054297635336,0.2164156686021754,0.38505976999246483,-1.4519635493925875e-15
133.0,0.0,148.0,-29.0,143.0,-0.7549563741184775,-0.3165946085012967,0.21918088280858994,0.7062495112721239,1.1933181397356583,0.23868361093399537,0.09999999999999862,-0.09493045117445709,2.25197026472888,-0.1759729703304571
-3.0,-49.0,132.0,-145.0,-3.0,-0.3746853623547457,0.2593975585532857,0.8358365775605869,1.2969877927664282,1.93107071367446,1.2322019719869515,-0.9655597440807157,-0.16365052047241724,-1.1158110255213045,0.006065522746601444
8.0,-58.0,115.0,-54.0,108.0,-0.45888432018727343,0.3176891447450352,1.164860197398463,1.4472505482829385,2.576811951820842,0.5106748520121357,0.0664088063970274,0.3793747752562864,1.1226691864103402,-0.7676650022816685
33.0,-1.0,9.0,0.0,2.0,-2.3165279162833827,-0.6029319234162229,-0.09519977738150898,0.6663984416705624,1.1741305877052763,0.2733003384722522,0.2888507137294374,0.291004056386582,0.09999999999999862,0.30606277972791585
-2.0,-115.0,6.0,-39.0,23.0,-0.2593975585532857,0.028821950950364883,0.7781926756598572,1.4122755965678886,1.7581390079722699,-6.741405801126421e-08,0.6740293365317299,1.3063954848889152,0.1948461025274989,0.20575299162870747
13.0,-146.0,131.0,-11.0,-7.0,-0.5476170680569363,0.1441097547518253,0.8358365775605869,1.3546316946671588,1.8157829098729996,1.7905796344286302,-3.3018310823511032,4.290378965185182,1.4931756723002307,1.3713083675074447
-4.0,-22.0,85.0,-18.0,91.0,-2.5768119518208414,-0.45888432018727343,0.458884320187273,0.8118722587928677,1.8708360746096515,-0.01155800791316066,2.6059987039901573,0.20132586432038724,1.4433686873244,0.3060036382693512
7.0,-141.0,39.0,-3.0,23.0,-0.6114509191550606,-0.3162677168043415,0.10542257226811413,0.7801270347840426,0.8644650925985333,0.7140528559155171,-0.38398377535372097,0.6735534747033028,0.6654808421684267,-0.14820960183178916
107.0,-1.0,140.0,0.0,3.0,-1.8087957702486688,-1.4914631789769723,-0.6663984416705624,-0.09519977738150898,0.5394654051618835,-0.7867275083282492,0.9598869671914787,0.4395217978175041,0.09999999999999862,0.1749988920710247
2.0,2.0,36.0,-46.0,-2.0,-0.3746853623547457,0.2017536566525555,0.7205487737591265,1.527563400369349,1.8157829098729996,0.24225191771414148,0.078491925656725,0.018729051436777416,0.2437319717725534,0.015159641143176686
14.0,10.0,14.0,-16.0,8.0,-1.3918448465271236,-0.9146408991463955,-0.27836896930542476,1.0737088816066382,1.153242872836759,0.6900828997153766,-1.193865839521635e-11,0.4495286797676584,0.15499023220384398,0.8636356069981077
3.0,-5.0,151.0,-132.0,152.0,-1.709980811447609,-1.0737088816066382,-0.03976699561506036,0.7555729166861527,1.5509128289873662,0.42460565805105555,0.750409528189002,-0.5288467338013829,2.269060468961162,0.8105268988642453
-6.0,-131.0,133.0,-3.0,3.0,-1.585207302270079,-0.8934804794613171,-0.3170414604540155,0.2017536566525555,0.7781926756598572,-0.02786779950383223,6.521148605814888,-4.939618832607657,1.4380488412297354,5.584074869169342e-15
126.0,-43.0,257.0,130.0,252.0,-1.6103962341930873,-1.1351973454147992,-0.5015988270437486,-0.23759944438914404,1.6103962341930869,-1.2485001871237613,3.7860442173631506,-1.7405952031591312,-0.18798248344608925,-0.2657627770607558
13.0,2.0,15.0,2.0,5.0,-0.5015988270437486,-0.0791998147963815,0.4487989505128276,1.0823974688838787,1.5047964811312458,0.21108307028951276,0.011724716822874232,0.3281646083777531,0.03248392680636963,0.29980276169719977
121.0,-5.0,139.0,-128.0,1.0,-0.7549563741184775,-0.3165946085012967,0.21918088280858994,0.7062495112721239,1.0471975511965974,-0.2863334973724192,1.7731802062209767,-3.445496331785665,4.6681481787269155,0.15083962062211487
-119.0,9.0,119.0,57.0,105.0,-3.12050813913617,-2.7199023645173375,-1.222901838310121,-1.117479266042007,0.48494383243332395,0.6189758286697102,0.4949317584335575,-0.6700679805309959,-0.394597279647081,1.0980548472880174
67.0,-275.0,107.0,-137.0,19.0,-0.26837726186445465,-0.07893448878366316,0.29995105737792027,0.6156890125125729,0.7735579900798992,1.0286340336647783,0.43566176910220245,1.0222277566128697,-0.4587154303566421,0.638448094321481
-79.0,-38.0,-29.0,-77.0,-56.0,-2.1923344417137405,-0.3390207899557329,-0.11300692998524431,0.20341247397343976,1.8759150377550569,1.5534703985368226,0.03333988653198258,0.07089975557901065,-0.058175985375961886,1.8986292731518604
98.0,-4.0,101.0,0.0,7.0,-0.6536199480623059,-0.2740986878970961,0.1897606300826049,0.5692818902478152,0.9909721793202708,-0.6901736691625416,2.0383884149021902,0.6309435983205333,0.09999999999999862,-0.0706579886775192
112.0,-294.0,119.0,-268.0,11.0,-0.019758444362199867,0.29637666543299934,0.7705793301257979,1.0867144399209971,1.4423664384405965,-5.9733095482287,1.1980328344776057,4.463835693492266,-5.2402587439778525,3.3264422878889537
4.0,-286.0,115.0,-149.0,113.0,-0.5015988270437486,-0.13199969132730205,0.5015988270437486,1.0295975923529577,1.5575963576621668,0.9315485832152945,0.8092989171781739,1.257397831522772,3.2692584015247617,4.132091205057693
108.0,-4.0,114.0,-144.0,-26.0,-0.8100962188501986,-0.4544442203305987,-0.019758444362199867,0.37541044288179926,0.6915455526769985,-0.5577333528668987,0.6135761222389164,-4.498939398422637,4.142756455496599,0.07115451565886786
-97.0,-107.0,7.0,-105.0,-92.0,-0.9767977158220367,-0.6599984566365111,0.0263999382654605,0.2903993209200646,1.0295975923529577,-0.46255596683672584,0.46082612783920385,1.6817776606419044,6.939768157025867,-0.3562777584696817
8.0,-278.0,142.0,-135.0,122.0,-0.8358365775605869,-0.4323292642554759,0.2593975585532857,0.8358365775605869,1.4122755965678886,2.100317030806309,-6.405272673925373,4.460592715705564,-0.13105070083261053,7.711636356044091
0.0,-268.0,5.0,-6.0,130.0,-0.2593975585532857,0.1441097547518253,0.7781926756598572,1.4699194984686192,1.9887146155751898,0.09999999999999862,2.5817312647749615,1.482377247355862,0.13264542098884302,6.931096634754029
1.0,-14.0,-4.0,-18.0,79.0,-2.8592023027053175,-0.3176891447450352,0.24709155702391605,0.9530674342351064,1.8708360746096515,0.02525184692425448,0.2126752908478761,0.03641154485764838,3.2355173373346013,0.3853346205464646
1.0,-136.0,0.0,-7.0,2.0,-1.709980811447609,-1.1532428728367594,0.03976699561506081,0.6760389254560315,1.391844846527123,0.33950051125176295,-0.39033063009609625,0.09999999999999862,0.38790261053519826,0.30023822056221305
7.0,-250.0,163.0,0.0,164.0,-0.8358365775605869,-0.4323292642554759,0.2593975585532857,0.7781926756598572,1.4122755965678886,2.166359079028633,-3.952706847370049,7.320900896257429,0.09999999999999862,0.907605265165222
16.0,4.0,156.0,-234.0,18.0,-1.585207302270079,-0.9511243813620474,-0.3170414604540155,0.1441097547518253,0.7781926756598572,-0.030489317780657443,0.032146994092605,0.988673658371289,-0.9980245634105898,1.324852303182587
20.0,145.0,10.0,4.0,-47.0,-2.187184758828337,-1.6304468202174875,-0.9146408991463955,-0.1988349780753036,1.0737088816066382,0.1363194215874216,0.6696399486001696,-9.085415238196948e-08,0.3683889938393522,-0.13319225767889242
3.0,-244.0,115.0,-15.0,0.0,-2.7180071272630792,-0.5294819079083921,0.3176891447450352,0.9530674342351064,1.8002384868885333,0.03035832465045582,0.14392546891520475,0.42640980946590035,1.5662584113219453,0.09999999999999862
118.0,-7.0,2.0,-15.0,141.0,-1.6304468202174875,-1.0737088816066382,-0.11930098684518198,0.6760389254560315,1.5509128289873662,0.5612932673345256,2.5769155152652163,0.45497746468064426,4.14983807086765,0.7959580945315339
144.0,-5.0,3.0,-115.0,2.0,-1.6304468202174875,-1.0737088816066382,0.03976699561506081,0.7555729166861527,1.391844846527123,0.2784235897058718,1.9845164342151151,0.20277067953197386,0.21411525290374606,0.39299050744118924
-24.0,-110.0,6.0,-111.0,7.0,-1.3766529605618194,-0.3882867324661543,0.24709155702391605,1.0236650219562247,1.588445723725176,0.05907738597694004,0.1603615505881858,0.3616551963970438,0.22909096912952362,0.2956466367605998
-3.0,-10.0,10.0,-116.0,-7.0,-0.6029319234162229,-0.09519977738150898,0.4759988869075449,1.2375971059596154,1.9357288067573473,3.5157068228874877e-12,0.5114768495968235,0.33010764848787366,-0.2882537115050866,0.06415641389408758
1.0,-103.0,165.0,-106.0,20.0,-1.8215957403167709,-1.0823974688838782,-0.5543987035746696,-0.0263999382654605,0.3959990739819066,0.36956733285459287,1.7758943643349139,-1.9371842655947553,1.5650830418117674,-0.45649088728746673
101.0,-8.0,9.0,-97.0,-3.0,-1.6304468202174875,-1.0737088816066382,-0.11930098684518198,0.914640899146395,1.4713788377572454,0.4627982680713444,2.111472518101907,0.4393895100773392,0.21789860510549486,0.018700770121617367
118.0,-244.0,137.0,-115.0,9.0,-0.7781926756598567,-0.4323292642554759,0.2593975585532857,0.8358365775605869,1.4699194984686192,-3.536434561667755,4.031534641314133,4.156758912323118,0.4222837349424615,0.25403222433826644
3.0,-134.0,1.0,-8.0,-12.0,-2.5768119518208414,-0.3882867324661543,0.24709155702391605,1.0942626096773438,1.588445723725176,0.14818623082890597,-0.2223517093013558,0.29600649936791235,0.5001779667465257,0.09924507827718324
19.0,19.0,169.0,30.0,47.0,-2.153226425494128,-2.0120312500518898,-1.0942626096773433,-0.45888432018727343,0.17649396930279693,-0.3852723484246155,-0.15752632661733773,-0.37903657609110564,1.11299487176586e-06,0.4676873493231909
2.0,-135.0,6.0,-5.0,3.0,-1.872262288503008,-1.5549296972313116,-0.6029319234162229,-0.09519977738150898,0.4759988869075449,0.3830740127652691,0.3042373956123384,0.24151332973156672,0.2922388341357931,0.320638519740888
1.0,-13.0,136.0,-8.0,152.0,-0.3746853623547457,0.2017536566525555,0.8358365775605869,1.3546316946671588,1.9887146155751898,0.1934377807234785,3.949607626129703,0.12285783875356637,2.629221499854248,0.7086643988478358
0.0,-144.0,1.0,-130.0,2.0,-0.6029319234162229,-0.03173325912716951,0.5394654051618835,1.2375971059596154,1.8087957702486683,0.09999999999999862,0.2976509058664534,0.5119939463689808,-0.3256882221133931,0.3177157973733449
7.0,-134.0,-1.0,-12.0,-9.0,-2.5768119518208414,-0.3882867324661543,0.24709155702391605,1.0942626096773438,1.659043311446295,0.20409145242010976,0.12485055249492527,0.001817700285050636,0.34430851832008214,1.3390674322971479
8.0,2.0,12.0,-3.0,13.0,-1.1648601973984627,-0.45888432018727343,0.17649396930279693,1.0942626096773438,1.588445723725176,0.2668517170248266,0.03295075889659516,0.3883974113031798,0.4647593838071118,0.1484862457401223
13.0,-110.0,12.0,-105.0,9.0,-1.715995987254929,-1.0823974688838782,-0.6071985801055901,-0.0263999382654605,0.3959990739819066,0.2391224592034789,0.18855689335733597,0.8382909766059954,0.35380987502539674,0.3201737241237965
146.0,-6.0,150.0,-115.0,9.0,-0.6663984416705624,-0.09519977738150898,0.6029319234162225,1.2375971059596154,1.7453292519943293,0.587401366719766,1.2790992643754948,0.5649961099646004,2.230113793562797,0.766763044711189
0.0,-74.0,185.0,0.0,0.0,-2.5079941352187425,-1.0823974688838782,-0.5543987035746696,-0.0791998147963815,0.4487989505128276,0.09999999999999862,-0.6928293357974353,0.776796129451347,0.09999999999999862,0.09999999999999862
11.0,-59.0,198.0,-192.0,1.0,-0.09519977738150898,0.6029319234162225,1.2375971059596154,1.7453292519943293,2.5703939893007393,0.13099828736795052,0.2937987052534855,-5.320548148531996,6.143748760302745,0.5247467572551503
139.0,-90.0,-5.0,-209.0,-7.0,-2.3650191886574845,-0.3882867324661543,0.3882867324661543,0.8824698465139873,1.659043311446295,-0.4541706541531825,-0.45799975865512854,0.00013119698349438325,1.1043242157025532,-0.01525671081274467
178.0,-7.0,182.0,-69.0,5.0,-0.6663984416705624,-0.09519977738150898,0.6029319234162225,1.2375971059596154,1.6818627337399903,-1.2072575165468553,1.3054086785542494,0.052643503599915764,3.1434206352966716,0.7119532730307214
5.0,-14.0,-9.0,-16.0,24.0,-1.709980811447609,-0.7555729166861527,-0.11930098684518198,0.8351069079162743,1.391844846527123,0.3954192888507664,0.2920376182264647,0.0012427930749708618,1.9113746763046662,0.12088845636849777
131.0,-118.0,138.0,-119.0,6.0,-2.5062143640997228,-0.3882867324661543,0.3176891447450352,1.0236650219562247,1.588445723725176,0.4979381867587649,0.24561107724973963,2.84158192957751,-6.094608883451689,0.24172670179567615
1.0,-246.0,9.0,1.0,102.0,-1.4279966607226333,-0.7933314781792404,0.031733259127169955,0.5394654051618835,1.3645301424682934,0.6694198591893954,1.0652501964524004,1.7097508192729323,4.721255077398158e-05,0.5995182514454513
113.0,-3.0,135.0,-1.0,2.0,-0.7549563741184775,-0.3165946085012967,0.21918088280858994,0.7549563741184775,1.0471975511965974,-0.04752267015872169,2.124933671784164,-1.1813014788541465,0.920868295500276,0.0037783270974699416
145.0,-8.0,0.0,-210.0,40.0,-2.3650191886574845,-0.3176891447450352,0.3882867324661543,0.8824698465139873,1.588445723725176,-0.11813242684204672,0.37485553825135864,0.09999999999999862,-0.9091505897586187,1.0767356866084925
162.0,49.0,255.0,-122.0,245.0,-1.663196110724008,-1.18799722194572,-0.5015988270437486,-0.18479956785822305,0.5543987035746696,0.12967197600617064,-0.3816672240100669,-1.1527989865695405,1.925297212485701,-0.4769978119385607
206.0,0.0,218.0,6.0,6.0,-0.5543987035746696,-0.0791998147963815,0.5015988270437486,0.9767977158220367,1.5047964811312458,1.347561833461004,0.09999999999999862,-2.282919545103081,0.01119294196269599,0.08624769587092915
36.0,-16.0,24.0,-26.0,143.0,-1.6964600329384882,-0.5026548245743672,-0.18849555921538785,1.8849555921538759,2.3876104167282426,2.67471616051425,0.5971838928021413,0.2626379607233882,0.42957543193251124,0.5971598139765377
30.0,-147.0,228.0,33.0,229.0,-1.3010636242139548,-0.8567979964335799,0.031733259127169955,0.34906585039886595,1.3010636242139544,-0.044390159854636735,7.331273203935808,3.4888072779317105,-7.993605777301127e-15,-0.8325571606005604
188.0,-4.0,190.0,-54.0,57.0,-1.471378837757245,-0.9146408991463955,-0.03976699561506036,0.7555729166861527,1.2327768640668815,-0.01662314412764363,1.5397122054897552,1.2512853572619975,2.4442762141496335,1.1357795825229346
54.0,-9.0,227.0,-4.0,-1.0,-0.5476170680569363,0.2017536566525555,0.8358365775605869,1.3546316946671588,1.8157829098729996,-0.3295028165331436,1.5713424638002125,0.8621665385518669,1.6618803876222388,0.6701517460423423
65.0,-78.0,197.0,-9.0,65.0,-0.4323292642554759,0.2593975585532857,0.8358365775605869,1.3546316946671588,1.8734268117737294,-1.0880840689151312,1.6017728675159102,-0.3595245157033218,1.1917592373912016,0.4128828082685261
22.0,9.0,211.0,10.0,82.0,-0.45888432018727343,0.3882867324661543,1.0236650219562247,1.659043311446295,2.2944216009363654,0.4674686447661486,1.5932772944871054e-05,0.21410484648675387,-0.032897349722938576,-0.04964995872342959
1.0,-8.0,216.0,-59.0,7.0,-2.334578026979571,-0.9511243813620474,-0.3170414604540155,0.2593975585532857,0.7781926756598572,0.06071759850194262,0.4030446914239634,-0.35147309612625,-0.7016441400312003,0.4053296797995841
-140.0,-13.0,25.0,17.0,81.0,-2.199114857512855,0.10471975511965992,0.26179938779914913,1.0995574287564276,1.3613568165555767,-1.0546503587145337,0.048769661291919175,4.30952842390203,-0.08430567416882531,0.2802321501770622
-10.0,-200.0,-16.0,-21.0,-5.0,-1.709980811447609,-0.9941748903765171,0.03976699561506081,0.5169709429957887,1.4713788377572454,-0.010575688088374814,0.6319062386085537,-0.0020915621550670355,0.40399847814643997,0.11148952862435188
28.0,-7.0,23.0,-46.0,112.0,-1.832595714594046,-0.9424777960769379,-0.7853981633974483,1.0471975511965974,1.4660765716752362,2.257650401005586,0.6241490854405556,0.16729358828201307,0.2074823530086492,0.26464821763789004
-1.0,-4.0,1.0,-5.0,0.0,-2.4023943821569005,-1.0295975923529572,-0.6071985801055901,-0.0791998147963815,0.4487989505128276,0.09382618651833216,0.24251465932726288,0.21880340560333242,0.1925867564990624,0.09999999999999862
259.0,-112.0,266.0,-115.0,63.0,-1.5575963576621663,-1.2407970984766412,-0.5015988270437486,-0.18479956785822305,0.6071985801055901,-7.476031774041191,-3.502303542291863,-1.212540478311888,-5.193405978852963,-0.3362195428442415
65.0,-4.0,191.0,-5.0,5.0,-2.3922219288803013,-0.8358365775605869,-0.3170414604540155,0.2017536566525555,0.7781926756598572,0.47692913861042197,1.489921505350941,-0.3225783023062063,1.7267147262365001,0.2769204127622865
170.0,-211.0,-3.0,-12.0,0.0,-1.6304468202174875,-0.9941748903765171,0.03976699561506081,0.6760389254560315,1.4713788377572454,5.028966003308234,-3.513813084274211,0.0027063770838310214,0.04679132505302688,0.09999999999999862
9.0,-3.0,10.0,-59.0,187.0,-0.6071985801055901,-0.0791998147963815,0.4487989505128276,1.0295975923529577,1.5575963576621668,0.29502991067538753,0.16703111451958214,0.4529289532411611,0.405790035844666,-0.12500854706208872
147.0,-90.0,194.0,-66.0,42.0,-2.3650191886574845,-0.3882867324661543,0.3176891447450352,1.0236650219562247,1.588445723725176,0.5685622929481906,2.8521090304706576,1.3889482444471692,1.7820447132276398,0.334701956400528
179.0,-10.0,186.0,-71.0,4.0,-0.6663984416705624,-0.09519977738150898,0.6029319234162225,1.2375971059596154,1.6818627337399903,-0.5131346507212644,1.234857953796768,1.2556187878942549,2.790312153308158,0.7683747311416398
49.0,-72.0,189.0,-69.0,40.0,-2.2238240132152467,-0.3882867324661543,0.3176891447450352,1.0236650219562247,1.588445723725176,0.5537642193580357,-0.37812356939905944,-0.22783024160174525,-0.435585453723641,-0.4474257481171633
3.0,-5.0,168.0,-78.0,5.0,-1.5509128289873662,-0.9146408991463955,-0.03976699561506036,0.7555729166861527,1.3123108552970022,0.38778010996047974,0.5179715333540487,0.5167709194346117,0.3455969614416916,0.553457023044905
-9.0,-14.0,163.0,-16.0,-2.0,-0.6029319234162229,-0.09519977738150898,0.6029319234162225,1.1741305877052763,1.8087957702486683,5.537237335317968e-15,2.3356551570424493,0.1563485647891754,1.0481712576078537,0.015518724512494843
-71.0,-216.0,-11.0,-55.0,-38.0,-2.54608766316078,-2.230105423341304,0.6380410611739427,1.5130688022124925,2.0842674665015455,0.3819887985913425,1.9734933811995554,-0.09971927184331449,0.22675413911827016,-0.9285641227113088
-11.0,-11.0,80.0,-55.0,-18.0,-0.32963177735738736,-0.2489056278004762,0.06054461216768292,0.2758143443194463,0.5987189425470913,0.5146564955045911,-0.48121831080740807,-0.7567536042403743,-0.818027767409278,-0.2736230422973178
-4.0,5.0,82.0,-31.0,29.0,-0.5932621320083733,-0.438204983869821,-0.05393292109167014,0.15505714813855187,0.869668352603183,0.40293499969990054,0.004553527251465539,-0.37100374818032267,0.8632991996549378,0.9986276467101141
15.0,-6.0,135.0,-36.0,4.0,-0.6003043287114251,-0.32683235674288724,0.02668019238717445,0.23345168338777667,0.5802941844210445,0.054297374922674606,0.5245351579833247,0.3987702354315189,0.5216675175927733,0.4577456384130225
4.0,3.0,105.0,-30.0,17.0,-0.4067240489022499,-0.28049934407051724,0.0701248360176292,0.294524311274043,0.5680111717427971,0.01748385482156887,0.023815017719277846,-0.3943469432107791,0.7342063520195466,2.708744295524636
-4.0,-8.0,104.0,-43.0,24.0,-0.5474822285203267,-0.3931583788703015,-0.0036743773726195528,0.2241370197297985,0.7312010971513083,0.6769991184218492,1.208118278889787,-0.10206416115854863,-0.4589069796149424,1.7583248078371008
-6.0,-8.0,94.0,-17.0,7.0,-0.6931091705761654,-0.4746291059380261,0.007533795332349769,0.24861524596753748,0.5198318779321243,0.017682481087258832,0.5919932390974892,-0.3429068460356156,0.5578307797417764,0.015277941227564708
-1.0,4.0,113.0,-27.0,-14.0,-0.6647868372167034,-0.4824453047229791,-0.056981728904288875,0.18614031442067702,0.6799819649245138,0.6255482718448693,-0.009650865684383107,-0.2995159592820307,0.6603206568411067,0.41404594306064835
-7.0,1.0,90.0,-20.0,-5.0,-0.4023714728735692,-0.2708269528956717,0.10833078115826877,0.34820608229443506,1.1761627668612036,0.873758634064354,-1.5040052536718918e-15,0.34657505753627615,0.6987930209708736,0.018911943673592176
-32.0,-29.0,45.0,-26.0,-11.0,-0.8531197892346087,-0.8294357233680607,-0.7021338693353658,-0.621213310957994,-0.6024634254803107,3.496918588850959,-0.004495666885441063,0.316422876311924,0.0062812732877181865,-0.12295832705196993
-30.0,-21.0,22.0,-34.0,-26.0,-1.4074207575442859,-1.378730413675886,-1.142832030757931,-0.9260605437522424,-0.9037458318545983,6.238148044378793,5.648259637780484e-15,0.30923699198920784,0.054592019027665556,-0.05640495620457457
31.0,-7.0,56.0,65.0,-11.0,-0.27365789665416296,0.09851684279549877,0.689617899568491,1.4777526419324811,1.7185715909881445,0.006153810069795866,0.10000047036534884,0.1287322111322084,0.06658846826995987,0.07737629176326241
-6.0,-86.0,27.0,-37.0,-7.0,-0.5988373093352979,0.4514312024219942,1.2068875003526776,1.7965119280058932,2.3492848289307835,0.0036259891555434683,2.738847336014021,1.7008472579915748,0.11519608559573324,0.5150032663924748
-64.0,1.0,21.0,-73.0,-67.0,-1.4414366292941405,-0.4804788764313801,0.30799927976370567,1.1211173783398873,1.7124759954862014,1.5847909156454763,0.016266247859240877,0.004799138660720811,-0.17097766725282143,0.346536439050857
85.0,-16.0,35.0,-28.0,48.0,-2.5416905388339535,-1.1208697407280166,0.20522967083752386,1.278738718295343,2.2575263792127656,0.19572759330530104,0.09999419973150911,0.7743145319316852,0.10000266650337583,0.10000105264854828
